internal_temperature,pressure,external_temperature,timestamp
30.81999969,973.3833008,30.75,195895
31.53000069,970.1168213,30.8125,19575
32.25999832,973.9819336,31.3125,157303
30.45999908,973.4205322,30.1875,64515
31.02000046,973.4475098,30.75,537465
32.27000046,973.9836426,31.3125,333404
30.89999962,973.3641357,30.8125,417538
31.5,973.4197388,30,242665
30.75,973.4015503,30.6875,113916
30.40999985,973.3953247,30.1875,44428
31.01000023,973.4550171,30.75,526839
30.43000031,973.3746948,30.1875,67200
30.45000076,973.4012451,30.25,40225
30.85000038,973.3806152,30.8125,224738
31.45999908,973.3197632,30.1875,758832
31.47999954,973.3707886,30.25,505300
32.22999954,974.3881226,31.3125,202546
31.22999954,973.3433838,30.875,1134092
29.87000084,973.3629761,29.4375,86781
31.21999931,973.3987427,30.9375,1115875
31.48999977,973.387207,30.125,295798
30.43000031,973.4059448,30.1875,23527
30.62999916,973.4389038,30.6875,28906
32.41999817,974.0327148,30.8125,475613
31.42000008,973.4996948,30.1875,30125
29.88999939,973.3256226,29.375,94370
32.22000122,974.4143066,31.3125,194956
31.46999931,973.3395996,30.1875,708732
32.41999817,974.0368652,30.75,493831
31.11000061,973.4117432,30.6875,798583
32.06000137,974.3109131,31.3125,88685
32.24000168,974.4224854,31.375,208620
31.20999908,973.3878174,30.9375,1100694
32.00999832,974.3057861,31.3125,40103
31.10000038,973.4562378,30.6875,769740
32.25,973.9553833,31.3125,263572
31.01000023,973.4483032,30.8125,513176
30.76000023,973.3886108,30.6875,121506
32.11000061,971.5239258,32.8125,4693
32.74000168,975.1915894,31.375,58233
31.22999954,973.383606,30.9375,1138646
32.75999832,975.1550293,31.375,26354
30.5,973.4668579,30.25,113094
31.5,973.4543457,30.125,189531
32.31000137,974.0717773,31.3125,52432
32.70000076,971.4207764,31.625,13995
32.40000153,974.1036987,31.1875,334427
31.04000092,973.4277954,30.625,605783
32.40999985,974.0405273,30.625,531786
32.77000046,975.1828613,31.375,41534
31.46999931,973.4414673,30.125,78708
31.5,973.4161987,30.125,262401
31.25,973.401123,30.875,1185708
30.59000015,973.4498291,30.6875,18277
31.47999954,973.3947144,30.1875,380815
31.46999931,973.3451538,30.125,672296
31.27000046,973.3834229,30.8125,1244913
30.47999954,973.421875,30.25,90323
32.40999985,974.0075073,30.6875,527232
32.72000122,975.1704712,31.4375,87076
30.60000038,973.4489136,30.6875,21313
31.48999977,973.4037476,30.25,351969
31.10000038,973.4320068,30.6875,797065
32.22000122,974.3682861,31.3125,193438
31.47999954,973.3210449,30.1875,578172
31.13999939,973.4408569,30.75,891192
31.48999977,973.4129639,30.1875,314017
31.47999954,973.3560791,30.25,473421
32.75,975.1486816,31.375,44570
30.52000046,973.4385376,30.3125,154082
31.47999954,973.4020386,30.1875,324644
31.01000023,973.4659424,30.75,534429
32.41999817,974.0387573,30.6875,513568
31.5,973.4708862,30.1875,154613
31.45000076,973.4642334,30.1875,62008
32.25999832,973.9476318,31.25,102649
32.24000168,974.2746582,31.25,64197
31.25,973.3898926,30.875,1188744
31.47999954,973.3135986,30.1875,617642
32.40999985,974.1035156,31.125,343537
31.47999954,973.3284302,30.125,634342
31.07999992,973.4000244,30.6875,730270
32.31000137,974.1088867,31.3125,67802
31.47999954,973.3135986,30.25,562990
32.70999908,975.1817017,31.4375,81004
31.95999908,974.1159668,31.375,4997
30.36000061,973.4110107,30.0625,34055
31.46999931,973.4745483,30.0625,84780
31.05999947,973.456543,30.625,649809
30.51000023,973.4313965,30.3125,138902
32.02000046,974.2996826,31.3125,75021
30.48999977,973.4634399,30.3125,103985
30.92000008,973.4124756,30.8125,434236
31.42000008,973.4987793,30.125,37717
31.47999954,973.3468628,30.25,500746
32.25,973.9590454,31.25,76843
31.5,973.4525146,30.125,178904
31.11000061,973.4117432,30.6875,801619
32.84000015,971.4921265,31.8125,41517
31.92000008,974.2860718,31.25,17330
32.25999832,973.9694824,31.25,92024
31.5,973.4580688,30.125,147024
32.52000046,971.4631348,33,56312
31.48999977,973.4715576,30.125,130324
30.34000015,973.3968506,30.125,18875
32.52999878,971.5307007,32.875,68455
32.20999908,973.909668,31.1875,40408
32.31999969,974.2212524,31.25,140105
32.13999939,974.3334351,31.375,138783
32.25999832,974.0140381,31.3125,178558
31.5,973.4197388,30.0625,273027
31.46999931,973.3123169,30.1875,681406
31.04000092,973.4223633,30.625,601229
32.27999878,973.9873657,31.3125,339478
29.84000015,973.3222046,29.375,73119
30.62999916,973.4365845,30.6875,33460
31.11000061,973.4394531,30.625,795547
30.94000053,973.3685303,30.75,391731
31.47999954,973.3210449,30.1875,603979
30.52000046,973.458252,30.375,151046
31.48999977,973.456665,30.125,134878
32.77000046,975.1751709,31.3125,24836
32.20999908,974.2362671,31.25,49014
32.40999985,974.116272,31.125,351126
31.47999954,973.4240723,30.25,383851
32.25999832,974.0579834,31.3125,80712
30.54000092,973.3534546,30.4375,233023
31.48999977,973.4332275,30.125,112107
32.22000122,974.2907715,31.25,53568
32.31999969,974.0731201,31.3125,26251
32.24000168,974.0459595,31.3125,42758
31.46999931,973.338623,30.25,739095
30.90999985,973.4193726,30.75,346189
32.25,974.0178223,31.3125,214991
32.25999832,974.0192261,31.3125,184628
32.34999847,974.2214355,31.1875,181095
30.65999985,973.4371948,30.6875,42570
32.72999954,975.1732788,31.4375,65823
31.13999939,973.4473267,30.75,876012
31.20000076,973.3613281,30.9375,1111321
31.47999954,973.3706055,30.25,386887
32.31999969,974.0951538,31.3125,56986
32.25999832,974.0290527,31.25,67049
31,973.4334106,30.625,701425
30.76000023,973.3972778,30.6875,126061
32.20000076,973.9154663,31.25,35852
31.5,973.4876709,30.125,156133
32.31000137,974.1144409,31.3125,86019
32.40000153,974.0114746,30.5625,575812
31.5,973.4415894,30.0625,227484
30.78000069,973.3687744,30.6875,148833
32.13999939,974.2357788,31.25,18651
32.25999832,974.0211182,31.3125,163375
32.25999832,973.9953003,31.3125,177039
31.47999954,973.4481812,30.125,96925
32.25999832,974.2576294,31.25,73306
30.90999985,973.4196167,30.75,335563
30.39999962,973.4071045,30.1875,106924
30.97999954,973.4271851,30.75,475225
30.62999916,973.473877,30.5,49812
32.31000137,974.151123,31.3125,127007
31.39999962,973.4796753,30.25,22536
32.40000153,974.1225586,31.125,317728
32.15999985,974.3995972,31.375,147892
31.20000076,973.4009399,30.875,1068813
32.40999985,974.1105957,31.0625,363272
32.27000046,974.2840576,31.25,85450
30.48999977,973.4307861,30.3125,96395
32.25,973.9923706,31.3125,260536
31.48999977,973.4678345,30.125,122735
31.62000084,970.2945557,30.75,14946
32.25999832,973.9915771,31.3125,199810
32.40999985,974.1350098,31.1875,328355
31.45999908,973.3239136,30.1875,716322
32.34000015,974.1390381,31.375,146742
31.47999954,973.3449097,30.25,517444
32.06000137,974.3215332,31.3125,91720
31.5,973.4395142,30.0625,218374
32.79000092,971.6149902,31.8125,12671
30.87000084,973.4728394,30.75,350743
32.29000092,974.1077881,31.375,25299
30.44000053,973.4234619,30.25,43261
31.47999954,973.3414307,30.3125,499228
31.20000076,973.3998413,30.875,1053631
31.22999954,973.3792114,30.875,1156864
32.15999985,974.2572021,31.25,23206
30.98999977,973.4468994,30.75,484333
31.47999954,973.3156128,30.125,652561
32.24000168,974.0092163,31.3125,44276
31.12999916,973.4251709,30.75,860830
32.72000122,975.1817017,31.4375,84040
31.07999992,973.4187012,30.625,716606
32.40999985,974.0332642,30.625,534822
30.47999954,973.4146118,30.25,87286
30.45000076,973.4159546,30.1875,47815
30.95000076,973.4133301,30.8125,416020
32.27000046,973.9854736,31.25,126941
31.22999954,973.3378296,30.9375,1137128
32.36999893,974.2148438,31.1875,231193
32.72000122,975.1945801,31.4375,93148
31.20000076,973.4118652,30.9375,1038450
31.21999931,973.3933105,30.9375,1108284
31.18000031,973.4411621,30.875,1017198
32.27999878,974.0549316,31.3125,97412
32.25,973.9996948,31.375,222581
32.20000076,973.8822021,31.25,31298
32.45000076,971.5129395,33,15319
32.15000153,974.418335,31.3125,137263
31.12000084,973.4382935,30.75,835020
32.40000153,974.1185303,31.1875,325319
32.38999939,974.0249023,30.5625,583402
30.46999931,973.414978,30.25,70586
31.20000076,973.4182739,30.875,1047559
31.56999969,970.0864868,30.75,43866
32.20000076,974.3731079,31.3125,179774
32.31000137,974.0725098,31.3125,18659
32.41999817,974.0257568,30.6875,505978
31.26000023,973.352356,30.8125,1216069
30.54999924,973.4344482,30.5,237577
29.87000084,973.3652344,29.375,85262
32.25,973.980957,31.3125,248390
32.40000153,974.1443481,31.1875,311656
32,974.3131104,31.25,41621
32.27000046,974.0020142,31.3125,312150
30.37999916,973.4115601,30.1875,14066
32.27000046,974.0001831,31.25,146677
30.86000061,973.4274902,30.8125,249026
31.21999931,973.2718506,30.75,1261611
30.98999977,973.4284668,30.75,488887
32.36999893,974.1595459,31.1875,238785
31.45000076,973.4735107,30.1875,57454
29.90999985,973.3412476,29.4375,108033
31,973.4279785,30.75,496478
30.38999939,973.3728027,30.1875,18620
31.02000046,973.4324341,30.75,545057
30.54999924,973.3950195,30.4375,195071
32.38000107,974.1213989,31.1875,267626
31.12000084,973.453125,30.75,836538
32.25,973.9920044,31.3125,196774
30.51000023,973.4700928,30.3125,129793
31.46999931,973.3137207,30.1875,643453
32.36999893,974.1411133,31.3125,169514
31.46999931,973.3086548,30.1875,702660
30.57999992,973.4260864,30.4375,258832
31.21999931,973.3582764,30.875,1129538
30.95000076,973.3972168,30.8125,406912
32.38999939,974.0253296,30.625,597066
30.79000092,973.4085693,30.6875,156425
31.47999954,973.3337402,30.25,544772
31.47999954,973.3928223,30.1875,358043
31.47999954,973.4332886,30.1875,320089
32,974.2946777,31.3125,37066
30.55999947,973.425415,30.4375,217841
30.48999977,973.4381104,30.3125,99431
30.97999954,973.4332886,30.75,458526
30.97999954,973.4126587,30.8125,463080
31.02000046,973.4378052,30.6875,555684
32.40999985,974.0443726,31.0625,384526
30.95999908,973.3674927,30.8125,428164
31.02000046,973.4453125,30.75,535947
32.41999817,974.0124512,30.9375,448287
32.25999832,973.9901733,31.3125,213473
31.20000076,973.4348145,30.9375,1049077
31.13999939,973.4265747,30.75,885120
31.5,973.4359131,30.125,169795
31.17000008,973.3903198,30.875,967100
31.02000046,973.4470825,30.75,548094
31.94000053,974.2687378,31.3125,23404
31.01000023,973.4592896,30.8125,520765
31.55999947,970.079834,30.75,36274
31.26000023,973.352356,30.8125,1202406
32.31000137,974.0978394,31.3125,70838
32.27000046,974.083252,31.3125,17708
31.47999954,973.4057617,30.1875,441540
32.20000076,973.9046021,31.25,28263
32.25999832,973.9768677,31.3125,274197
30.35000038,973.3912354,30.125,24948
32.25,973.9866333,31.3125,219545
30.88999939,973.4261475,30.75,300645
32.27000046,973.956543,31.3125,313668
31.17000008,973.4474487,30.875,976210
30.45999908,973.4414673,30.25,59961
31.46999931,973.4650269,30.0625,89335
32.31999969,974.1340332,31.3125,136114
31.03000069,973.4523926,30.625,570866
32.31000137,974.1070557,31.3125,45035
31.98999977,974.2826538,31.3125,35548
31.04000092,973.4274292,30.625,604265
30.43000031,973.409668,30.1875,62646
31.47999954,973.3947144,30.25,374743
32.41999817,974.0511475,31,422480
32,974.2935181,31.3125,38585
32.40999985,974.0531006,31,404261
30.93000031,973.3726807,30.8125,376550
32.34000015,974.2089233,31.25,175023
31.5,973.4364014,30.0625,232038
32.59000015,971.704834,33.125,17415
32.25,973.9995117,31.3125,240798
32.15999985,974.2293701,31.25,24724
31.48999977,973.4273682,30.1875,297316
31.48999977,973.4627075,30.125,107553
30.73999977,973.381897,30.6875,103289
32.41999817,974.0124512,30.9375,455879
31.95999908,974.2620239,31.25,27958
31.14999962,973.4279175,30.75,906373
32.25999832,974.0134277,31.3125,180076
32.25999832,974.0140381,31.3125,181593
32.18000031,974.2675171,31.25,30796
31.09000015,973.4406738,30.6875,725716
30.62000084,973.4539795,30.6875,27388
30.85000038,973.4095459,30.8125,233845
31.46999931,973.2990723,30.1875,599425
30.42000008,973.4004517,30.1875,52018
32.77000046,975.1677856,31.375,27871
30.94000053,973.4143677,30.75,390213
30.72999954,973.401001,30.6875,92664
32.41999817,974.0535889,31.0625,373900
31.06999969,973.4335938,30.6875,681689
30.39999962,973.4035645,30.1875,29248
32.31000137,974.178894,31.3125,119415
30.52000046,973.4634399,30.625,7651
30.82999992,973.3812256,30.8125,200449
30.45000076,973.4360962,30.25,53887
30.67000008,973.4389038,30.6875,48642
32.29000092,974.0193481,31.3125,109557
32.13999939,974.2572021,31.25,21688
32.40999985,974.0406494,30.75,512050
31.14999962,973.4463501,30.75,915483
32.40999985,974.1017456,31.1875,331391
30.54000092,973.4908447,30.4375,179890
30.80999947,973.3746948,30.75,176160
31.46999931,973.3713989,30.25,737577
31.47999954,973.352356,30.25,508337
31.54999924,970.1140747,30.75,28685
32.40999985,974.0682983,31.0625,376936
31.18000031,973.4046021,30.9375,1032378
32.29000092,974.1079712,31.3125,14105
31.48999977,973.4425049,30.125,113625
32.27000046,973.9707642,31.25,128459
32.54999924,971.4335938,32.6875,95782
31.48999977,973.4052124,30.1875,289726
30.65999985,973.4279785,30.6875,44088
32.25999832,973.9910889,31.3125,334922
30.36000061,973.4035645,30.125,35573
32.13000107,974.3401489,31.3125,126637
31.37999916,973.4975586,30.25,14945
31,973.444519,30.75,504067
30.52000046,973.4240723,30.3125,144974
30.75,973.3775024,30.6875,115434
31.48999977,973.416626,30.25,329198
31.23999977,973.3587646,30.9375,1173563
31.47999954,973.4001465,30.1875,440022
30.37999916,973.4042358,30.125,82636
31.38999939,973.5362549,30.25,16463
32.43999863,971.5057983,33.0625,18355
30.80999947,973.3530273,30.75,381104
30.38999939,973.3815918,30.1875,9864
30.78000069,973.3726807,30.6875,139725
30.53000069,973.4289551,30.3125,161673
31.47999954,973.3577881,30.3125,514409
32.25999832,973.9971924,31.3125,281788
30.67000008,973.4181519,30.6875,56232
32.29000092,974.0598145,31.3125,120184
32.40000153,974.0114746,30.5625,577330
31.47999954,973.2993774,30.125,663188
31.5,973.4248657,30.1875,201675
32.29999924,974.0632324,31.3125,49396
31.35000038,973.4863892,30.3125,8873
32.25999832,974.0834351,31.3125,8033
31.5,973.4124756,30.0625,245701
31.5,973.432251,30.0625,224448
32.74000168,975.1747437,31.4375,53677
32.72999954,975.1473389,31.375,62787
32.02000046,974.309082,31.3125,73503
31.52000046,970.1101685,30.8125,16539
31.12000084,973.4129639,30.6875,827430
32.72999954,971.470459,31.625,32212
31.47999954,973.3817139,30.3125,490120
32.77999878,975.1875,31.3125,17243
31.46999931,973.3197632,30.1875,684442
32.59999847,971.6801758,33.1875,9825
32.27000046,973.9854736,31.3125,143641
32.77000046,975.1365356,31.3125,8136
29.88999939,973.3439331,29.4375,97406
31.17000008,973.4511108,30.875,970136
31.46999931,973.3197632,30.1875,670778
31.23999977,973.3699341,30.875,1172045
32.25,974.0603027,31.3125,56423
32.33000183,974.2017212,31.1875,155287
30.94000053,973.3775024,30.75,400839
30.55999947,973.3710938,30.4375,225433
30.95000076,973.425415,30.75,403875
32.36000061,974.1928101,31.25,219047
30.75,973.3867188,30.6875,119988
31.48999977,973.4470215,30.0625,235074
32.25999832,974.0170288,31.3125,164893
32.41999817,974.0147095,31,431588
32.25,973.9904785,31.3125,259018
31.44000053,973.4505615,30.125,46825
31.47999954,973.3707886,30.25,493156
31.25,973.2771606,30.8125,1252503
31.47999954,973.4129639,30.1875,405104
31.47999954,973.3965454,30.25,450648
32.34000015,974.2011108,31.1875,179577
32.29999924,974.1315918,31.3125,95129
32.31000137,974.1255493,31.3125,72356
31.11000061,973.4651489,30.6875,806173
30.32999992,973.3863525,30.0625,9767
31.47999954,973.4057617,30.25,344379
31.65999985,970.289978,30.75,27091
32.27000046,973.9820557,31.3125,161857
32.54999924,971.4709473,32.8125,85155
32.41999817,974.0378418,31,428552
31.51000023,973.4378052,30.0625,222930
32.16999817,973.9170532,31.25,14599
32.72000122,971.553894,31.875,6032
31.48999977,973.3118896,30.1875,566026
32.31999969,974.1235962,31.3125,122451
31.32999992,973.5440674,30.375,9640
30.95000076,973.3903198,30.75,399321
31.12999916,973.4364014,30.75,851721
32.25999832,973.9709473,31.25,111759
30.95000076,973.3782959,30.8125,435754
30.54000092,973.3878784,30.4375,176855
32.25,973.9718628,31.3125,202846
32.34000015,974.2362671,31.1875,178059
31.06999969,973.4324951,30.625,663472
30.38999939,973.3943481,30.1875,23176
31.5,973.4360352,30.0625,225966
30.97999954,973.4310303,30.75,466116
30.54999924,973.4129639,30.375,199625
31.54000092,970.2304688,30.6875,7457
32.27000046,973.96521,31.3125,142123
32.15999985,974.3903198,31.3125,149410
31.46999931,973.3417969,30.1875,675334
31.46999931,973.3253174,30.125,678370
31.21999931,973.3748169,30.875,1128020
31.05999947,973.4115601,30.6875,675617
32.36000061,974.0563354,31.375,73685
31.23999977,973.3720093,30.875,1178118
31.47999954,973.2828369,30.1875,602461
32.47000122,971.5459595,33.1875,28983
31.04999924,973.4328003,30.625,634628
31.46999931,973.3474731,30.25,731504
31.46999931,973.314209,30.1875,682924
30.86000061,973.4291992,30.8125,256618
31.22999954,973.3720093,30.9375,1147756
31.14999962,973.4320068,30.75,892712
30.38999939,973.3982544,30.1875,99334
31.47999954,973.3687744,30.1875,427876
30.90999985,973.4249878,30.8125,340118
31.47999954,973.385498,30.1875,447612
31.14999962,973.444519,30.75,895748
30.84000015,973.3989868,30.8125,220184
31.47999954,973.3063965,30.125,640417
31.25,973.3513794,30.875,1184190
32.31999969,974.6311035,31.3125,32380
32.02999878,974.3063965,31.3125,78057
32.27000046,973.9984131,31.25,328850
32.00999832,974.3387451,31.3125,65911
32.34999847,974.0805664,31.3125,70649
32.25999832,973.9934082,31.3125,275715
31.20000076,973.4238892,30.9375,1036932
32.25999832,974.0060425,31.3125,280270
31.47999954,973.3781128,30.25,370187
32.83000183,971.5334473,31.75,33925
32.38000107,974.1381836,31.1875,270662
29.85000038,973.3288574,29.375,76155
32.31000137,974.1255493,31.3125,69320
32.25999832,974.0078125,31.25,107205
32.22000122,974.3790894,31.375,199510
31.12000084,973.4125977,30.6875,842612
32.40999985,974.0905762,31.125,357200
31.02000046,973.4525146,30.6875,551130
31.47999954,973.4205322,30.25,444576
31.22999954,973.3149414,30.875,1155346
31.46999931,973.3345337,30.1875,722394
32.40000153,974.0003052,30.625,559113
30.80999947,973.3972168,30.75,171605
31.87000084,974.2793579,31.25,6705
31.47999954,973.3707886,30.3125,538698
32.38999939,974.0012207,30.5625,600102
31.46999931,973.3027954,30.125,657117
31.22999954,973.3665771,30.875,1146238
32.29000092,974.0396729,31.25,117148
32.41999817,974.0497437,31,416407
32.31000137,974.088623,31.3125,75394
31.47999954,973.4259644,30.25,388405
31.07999992,973.4224854,30.625,687761
32.41999817,974.0512695,31,408817
32.27999878,974.1281738,31.375,22262
31.47999954,973.3043823,30.1875,616124
32.04000092,974.3076782,31.25,85647
30.85000038,973.383728,30.8125,235363
31.05999947,973.4455566,30.625,637664
31.46999931,973.3638916,30.1875,649525
32.70999908,975.1782837,31.4375,77968
32.29000092,974.2851563,31.25,100632
30.86000061,973.4586182,30.75,264208
32.22999954,974.399353,31.375,197992
31.21999931,973.3583374,30.875,1114357
31.26000023,973.3485718,30.8125,1203924
32.40000153,973.9911499,30.5625,572776
31.17000008,973.4325562,30.875,977728
30.87999916,973.4576416,30.75,294573
31.09000015,973.4453125,30.6875,760633
31.48999977,973.4202881,30.125,304907
30.87000084,973.4141235,30.75,274836
32.24000168,973.9297485,31.25,58626
32.22999954,974.4130249,31.3125,211656
31.02000046,973.4506226,30.6875,561758
31.04000092,973.4481201,30.625,602747
31.07999992,973.444458,30.625,693835
31.45999908,973.34375,30.1875,755795
31.48999977,973.4309082,30.125,301871
30.80999947,973.3616943,30.75,185268
32.29000092,974.2316284,31.25,102150
31.23999977,973.4013062,30.875,1169009
31.47999954,973.3376465,30.3125,528072
32.34000015,974.1253662,31.3125,155850
30.43000031,973.4152832,30.1875,20490
32.41999817,974.0471191,31.0625,420961
31.5,973.4567261,30.0625,256329
32.34000015,974.1461792,31.375,149778
32.20000076,974.3546143,31.3125,184328
32.41999817,974.0479736,30.75,509014
32.5,971.4935913,33.1875,44164
30.97999954,973.4309082,30.75,460044
30.67000008,973.4572144,30.6875,50159
32.40999985,974.0776367,31.125,361754
32.33000183,974.2312622,31.25,158323
32.27000046,974.0335693,31.3125,14672
31.09000015,973.4415894,30.6875,757596
31.21999931,973.3934326,30.875,1090066
30.51000023,973.446106,30.3125,134347
32.04999924,974.3179932,31.3125,87165
32.18999863,973.9195557,31.25,23709
30.40999985,973.375,30.1875,15936
30.61000061,973.4266968,30.6875,22833
31.5,973.4543457,30.125,157651
32.75999832,975.1754761,31.3125,6618
30.36000061,973.4048462,30.125,43165
30.36000061,973.4040527,30.125,27984
30.85000038,973.385498,30.8125,241437
29.87999916,973.3239136,29.375,92852
32.29999924,974.0853882,31.3125,38961
32.33000183,974.2373657,31.1875,146177
31.46999931,973.4451294,30.125,77190
31.05999947,973.4695435,30.5625,652845
32.25999832,973.9717407,31.25,101131
32.40000153,974.1171875,31.1875,314692
29.92000008,973.3607788,29.4375,118659
32.49000168,971.5333862,33.1875,35054
32.36999893,974.163269,31.375,172550
31.12999916,973.4160767,30.75,856274
32.45000076,971.5148315,33.0625,16837
32.31000137,974.1290894,31.3125,49588
32.25999832,973.9984131,31.3125,154266
32.25999832,974.0142212,31.3125,62495
31.48999977,973.3928833,30.25,379297
30.61000061,973.4779663,30.6875,24352
32.27000046,973.9708862,31.3125,172483
32.11000061,974.3665771,31.25,122083
31.03000069,973.4433594,30.5625,589083
31.21999931,973.3748169,30.875,1106766
31.79999924,973.9492188,31.3125,4989
32.31999969,974.2541504,31.25,135549
31.48999977,973.416626,30.125,303389
30.92000008,973.4212646,30.75,359852
32.40000153,974.1152954,31.25,304064
31.5,973.4452515,30.125,162205
31.07999992,973.2739258,30.875,1021751
30.43000031,973.4168091,30.25,31115
32.70000076,971.4379883,31.6875,12477
32.29999924,974.2460327,31.25,117332
32.36000061,974.1727295,31.1875,202349
31.5,973.4654541,30.125,166759
31.04000092,973.4163818,30.625,608821
32.38999939,974.0212402,30.625,595548
29.92000008,973.3354492,29.4375,117141
32.54000092,971.4709473,32.6875,92746
31.47999954,973.3339844,30.25,570580
31.63999939,970.3098145,30.75,17982
31.57999992,970.09198,30.8125,46902
30.88999939,973.4152832,30.75,297609
32.25,974.0565796,31.3125,76158
30.88999939,973.272522,30.8125,425128
32.20000076,974.2475586,31.25,45978
30.85000038,973.3709106,30.8125,230809
31.15999985,973.4590454,30.8125,923073
30.35000038,973.4091187,30.0625,26466
30.51000023,973.4281006,30.25,120684
32.13999939,974.0012207,31.3125,6324
32.25999832,973.987915,31.3125,304560
30.90999985,973.4616699,30.75,349225
32.29999924,974.635376,31.3125,21755
31.09000015,973.4442139,30.625,748486
32.75,971.4710083,31.625,48912
31.04000092,973.5125732,30.3125,4319
31.47999954,973.3191528,30.1875,629788
32.25999832,973.979248,31.25,246872
32.27000046,973.9873657,31.3125,336440
32.31000137,974.1292114,31.3125,37443
32.41999817,974.0753174,31,423998
31.94000053,974.571167,31.25,5055
32.52000046,971.4542236,33,57829
31.23999977,973.3959351,30.875,1159900
30.88999939,973.4034424,30.8125,327973
32.31999969,974.1542358,31.375,139150
31.46999931,973.3441162,30.1875,734541
31.5,973.4124756,30.0625,260883
32.41999817,974.0646362,31.0625,399707
30.95000076,973.3903809,30.75,402357
30.94000053,973.3812256,30.75,394767
31.48999977,973.4018555,30.1875,309463
32.38999939,974.1356201,31.25,284328
32.18000031,974.2711182,31.25,29278
31.46999931,973.4621582,30.125,71118
32.29000092,974.0709229,31.3125,108039
30.42000008,973.3933105,30.1875,22009
30.78000069,973.4039307,30.6875,141243
31.39999962,973.4777832,30.1875,24054
32.06999969,974.3303223,31.3125,99310
31.48999977,973.4660645,30.125,127288
32.25,974.2598267,31.25,68751
31.47999954,973.3118896,30.25,572098
32.25999832,974.0266113,31.3125,298487
31.52000046,970.2404175,30.6875,5939
31.5,973.4654541,30.125,171313
31.26000023,973.3745117,30.875,1214551
32.41999817,974.0217285,30.9375,442216
32.27000046,974.0001831,31.3125,125423
32.31000137,974.1751709,31.3125,120933
30.88999939,973.4165039,30.75,375032
30.93000031,973.3998413,30.75,385658
31.65999985,970.2935791,30.75,28609
30.73999977,973.390564,30.6875,112398
31.5,973.4118652,30.0625,221410
32.74000168,975.1932983,31.375,52159
30.63999939,973.4309082,30.6875,36496
31.25,973.3729858,30.8125,1194816
32.41999817,974.0345459,30.9375,440698
30.5,973.4467163,30.3125,108540
31.46999931,973.4483032,30.0625,83262
32.25,973.9589233,31.3125,245354
30.90999985,973.4012451,30.75,334045
31.47999954,973.3928223,30.25,368669
31.15999985,973.3959351,30.875,957990
31.10000038,973.4765625,30.6875,756076
31.5,973.4488525,30.125,188012
31.07999992,973.4057617,30.625,722678
31.04000092,973.4204712,30.625,610339
32.18999863,974.0117188,31.3125,15432
32.31000137,974.1696777,31.3125,55659
32.29000092,974.0985718,31.3125,23781
32.47000122,971.5292358,33.125,24429
31.60000038,970.3898315,30.75,10392
30.97999954,973.4248657,30.75,502550
32.38000107,974.1367798,31.1875,247892
30.36000061,973.3828125,30.1875,9512
31.5,973.4433594,30.125,183458
31.12999916,973.4381104,30.75,857792
32.25,974.0456543,31.3125,225619
32.41999817,974.0379028,30.8125,483203
32.40999985,974.0203857,30.625,524196
30.57999992,973.4398193,30.4375,254276
32.25999832,973.9920044,31.25,198292
31.20000076,973.4257202,30.9375,1059703
30.37999916,973.3900146,30.125,62901
31.5,973.4634399,30.125,186494
29.93000031,973.3587646,29.4375,123215
29.85000038,973.3423462,29.375,74637
32.22000122,973.9420166,31.25,46480
31.06999969,973.4151611,30.625,671062
32.11999893,974.3334351,31.3125,123601
31.5,973.4506226,30.125,203193
31.14999962,973.4573364,30.8125,901819
32.34000015,974.2126465,31.25,170467
32.25999832,973.9790649,31.3125,189182
31.45000076,973.4442139,30.125,52897
32.22999954,974.0101318,31.3125,29095
31.97999954,974.2907715,31.3125,32512
32.18000031,974.3597412,31.375,160038
30.81999969,973.3685303,30.75,197413
30.39999962,973.3464355,30.1875,36838
31,973.4483032,30.75,491924
31.01000023,973.4770508,30.75,531393
31.22999954,973.3166504,30.8125,1269200
32.79999924,971.5479736,31.8125,15707
32.31999969,974.2299805,31.25,143141
31.5,973.4452515,30.0625,239629
31.47999954,973.3265381,30.25,576654
32.75999832,975.1699829,31.375,33943
31.13999939,973.3756104,30.875,973172
31.47999954,973.3449707,30.1875,631306
32.22999954,973.9879761,31.3125,35166
31.22999954,973.3978271,30.875,1158382
31.34000015,973.4846191,30.3125,7355
31.23999977,973.3903198,30.875,1162937
31.48999977,973.4093628,30.1875,335270
31.10000038,973.4431763,30.6875,777330
31.47999954,973.322998,30.3125,525036
32.40000153,974.1203003,31.25,310138
30.93000031,973.4370117,30.75,371995
32.36000061,974.1743164,31.375,174068
32.22000122,973.9846802,31.3125,27577
32.36000061,974.2115479,31.25,194759
30.79999924,973.3716431,30.75,162497
31.12999916,973.4307861,30.75,859312
31.48999977,973.4110718,30.1875,330716
32.40999985,974.0794678,31.125,345055
30.5,973.5148315,30.25,110058
32.52000046,971.4614258,33.125,51754
32.13999939,974.3745117,31.375,134227
32.24000168,974.4315796,31.3125,210138
32.27000046,973.9525146,31.3125,340996
32.25999832,974.0262451,31.3125,77676
32.16999817,973.9890747,31.3125,9360
31.47999954,973.3964233,30.1875,414214
30.51000023,973.4682007,30.25,119166
32.31999969,974.1655273,31.375,133079
30.55999947,973.4859619,30.4375,245168
32.41999817,974.0296631,31.125,379972
32.72000122,975.1610107,32.5,109844
